run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0413	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	medium_03	medium	structured_wording	1.00	1.00	1.00	11708	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by promotion media type and product category during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	9790	9790	2448	2448	2090	91	2181	11702	57	4187	7429	499.05	12.25	true			2026-09-18 05:15:10
run_0414	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	medium_04	medium	natural_wording	0.00	0.97	1.00	10393	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Units bought by gender among Golden-card customers in the USA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	9779	9779	2445	2445	2087	76	2163	10382	59	4116	6183	506.97	12.29	true			2026-09-18 05:15:22
run_0415	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	medium_05	medium	natural_wording	0.00	0.66	0.00	11126	true	0.00	0.88	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	1	1	1	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Monthly Sales Revenue from Low-Fat Products in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}	9790	9790	2448	2448	2092	83	2175	11119	67	4225	6801	495.10	12.20	true			2026-09-18 05:15:32
run_0416	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	complex_01	complex	structured_wording	0.00	0.70	0.00	14116	true	0.00	1.00	1.00	1.00	1.00	false	false	70.00	70.00	true	true	true	true	false	true	true	2	2	2	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.month",\n    "customer_dim.state"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "customer_dim.country='USA'",\n    "product_dim.product_subcategory='Milk'"\n  ]\n}	9847	9847	2462	2462	2101	119	2220	14110	65	4213	9798	498.64	12.15	true			2026-09-18 05:15:43
run_0417	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	complex_02	complex	structured_wording	0.00	0.93	0.00	13941	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product subcategory and quarter for Breakfast Foods in USA stores during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.quarter"\n  ],\n  "sigma": [\n    "product_dim.product_category='Breakfast Foods'",\n    "store_dim.store_country='USA'",\n    "date_dim.the_year='1997'"\n  ]\n}	9826	9826	2457	2457	2098	117	2215	13935	60	4219	9621	497.27	12.16	true			2026-09-18 05:15:57
run_0418	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	complex_03	complex	structured_wording	0.00	0.81	0.00	14254	true	0.50	0.87	1.00	1.00	1.00	false	false	65.00	85.00	true	true	true	true	false	false	true	1	1	1	0	0	2	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer city during Q3 1997 for customers in California with Daily Paper promotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.month",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.year_quarter='1997Q3'",\n    "customer_dim.state_province='California'",\n    "promotion_dim.media_type='Daily Paper'"\n  ]\n}	9849	9849	2463	2463	2102	119	2221	14247	84	4309	9818	487.73	12.12	true			2026-09-18 05:16:11
run_0419	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	complex_04	complex	natural_wording	0.00	0.85	0.00	14275	true	0.75	0.76	1.00	1.00	1.00	false	false	70.00	77.50	true	true	true	true	false	false	false	0	1	1	1	1	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by quarter and brand for Food purchases from Washington customers in USA during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "customer_dim.state_province='Washington'",\n    "customer_dim.country='USA'",\n    "date_dim.the_year=1997",\n    "product_dim.product_category='Food'"\n  ]\n}	9833	9833	2459	2459	2098	121	2219	14268	57	4155	10020	504.84	12.07	true			2026-09-18 05:16:26
run_0420	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	complex_05	complex	natural_wording	0.00	0.89	0.00	14404	true	1.00	0.64	1.00	1.00	1.00	false	false	70.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	2	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "Average sales revenue by product category and store type for Daily Paper promotions in California during Q3 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "store_dim.store_state='California'",\n    "date_dim.year_quarter='1997Q3'"\n  ]\n}	9853	9853	2464	2464	2101	121	2222	14397	63	4294	9999	489.22	12.10	true			2026-09-18 05:16:40
run_0421	qwen3-coder:30b	examples	simple_01	simple	structured_wording	1.00	1.00	1.00	24872	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	6831	6831	1708	1708	1599	72	1671	24866	69	19391	5383	82.46	13.37	true			2026-09-18 05:16:54
run_0422	qwen3-coder:30b	examples	simple_02	simple	structured_wording	1.00	1.00	1.00	7567	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	6807	6807	1702	1702	1591	56	1647	7562	78	3318	4143	479.37	13.52	true			2026-09-18 05:17:19
run_0423	qwen3-coder:30b	examples	simple_03	simple	structured_wording	1.00	1.00	1.00	7033	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesAcrossEntireCube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	6816	6816	1704	1704	1592	52	1644	7027	65	3118	3824	510.47	13.60	true			2026-09-18 05:17:27
run_0424	qwen3-coder:30b	examples	simple_04	simple	natural_wording	1.00	1.00	1.00	7467	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	6818	6818	1705	1705	1591	55	1646	7461	62	3310	4068	480.58	13.52	true			2026-09-18 05:17:34
run_0425	qwen3-coder:30b	examples	simple_05	simple	natural_wording	0.00	0.67	0.00	9320	true	0.00	0.90	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	0	0	1	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueFromCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["store_dim.store_state"],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}	6828	6828	1707	1707	1597	79	1676	9314	66	3298	5924	484.13	13.33	true			2026-09-18 05:17:41
run_0426	qwen3-coder:30b	examples	medium_01	medium	structured_wording	0.00	0.93	0.00	10471	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}	6853	6853	1714	1714	1604	91	1695	10465	78	3528	6821	454.53	13.34	true			2026-09-18 05:17:51
run_0427	qwen3-coder:30b	examples	medium_02	medium	structured_wording	1.00	1.00	1.00	9768	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSStoresIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	6845	6845	1712	1712	1602	83	1685	9755	83	3402	6238	470.82	13.30	true			2026-09-18 05:18:01
run_0428	qwen3-coder:30b	examples	medium_03	medium	structured_wording	1.00	1.00	1.00	9587	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	6850	6850	1713	1713	1601	82	1683	9581	62	3325	6165	481.37	13.30	true			2026-09-18 05:18:11
run_0429	qwen3-coder:30b	examples	medium_04	medium	natural_wording	1.00	1.00	1.00	9153	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitsBoughtByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}	6839	6839	1710	1710	1598	75	1673	9147	72	3435	5613	465.18	13.36	true			2026-09-18 05:18:20
run_0430	qwen3-coder:30b	examples	medium_05	medium	natural_wording	0.00	0.66	0.00	9511	true	0.00	0.88	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	1	1	1	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueFromLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month"],\n  "sigma": ["product_dim.low_fat='Y'", "date_dim.the_year='1997'"]\n}	6850	6850	1713	1713	1603	81	1684	9505	86	3328	6060	481.55	13.37	true			2026-09-18 05:18:30
run_0431	qwen3-coder:30b	examples	complex_01	complex	structured_wording	0.00	0.85	0.00	11528	true	0.50	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	1	1	1	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateForUSACustomersWithMilkProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month", "customer_dim.state_province"],\n  "sigma": ["date_dim.the_year='1997'", "customer_dim.country='USA'", "product_dim.product_subcategory='Milk'"]\n}	6907	6907	1727	1727	1612	103	1715	11521	66	3648	7775	441.88	13.25	true			2026-09-18 05:18:39
run_0432	qwen3-coder:30b	examples	complex_02	complex	structured_wording	0.00	0.93	0.00	11607	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductSubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	6886	6886	1722	1722	1609	106	1715	11602	66	3512	7993	458.12	13.26	true			2026-09-18 05:18:51
run_0433	qwen3-coder:30b	examples	complex_03	complex	structured_wording	0.00	0.73	0.00	11888	true	0.50	0.60	1.00	1.00	1.00	false	false	62.50	70.00	true	true	true	true	false	false	false	1	1	1	1	2	1	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForQ31997CaliforniaDailyPaperPromotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month", "customer_dim.city"],\n  "sigma": ["date_dim.quarter='Q3'", "date_dim.the_year='1997'", "customer_dim.state_province='California'", "promotion_dim.media_type='Daily Paper'"]\n}	6909	6909	1728	1728	1613	111	1724	11882	60	3403	8384	473.88	13.24	true			2026-09-18 05:19:02
