run_id	llm	prompt_combination	test_id	pair_id	wording_type	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	adjusted_duration_ms	adjusted_duration_s	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0861	devstral-small-2:24b	examples	pair_03_natural	pair_03	natural	simple	natural_wording	1.00	1.00	1.00	26342	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue was generated overall?	sales_cube	Sum	store_sales	[]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalSalesRevenueOverall",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}\n```	6835	6835	1709	1709	2228	57	2285	26331	1	26330	26.330	8655	17658	257.42	3.23	true			2026-09-23 05:07:08
run_0862	devstral-small-2:24b	examples	pair_03_structured	pair_03	structured	simple	structured_wording	1.00	1.00	1.00	26092	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales overall?	sales_cube	Sum	store_sales	[]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesOverall",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}\n```	6829	6829	1708	1708	2228	56	2284	26081	1	26080	26.080	8624	17441	258.34	3.21	true			2026-09-23 05:07:34
run_0863	devstral-small-2:24b	examples	pair_06_natural	pair_06	natural	medium	natural_wording	1.00	1.00	1.00	39912	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	For stores in the USA in 1998, how many units were sold in each state during each quarter?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "UnitsSoldByStateAndQuarterInUSA1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.year_quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}\n```	6880	6880	1720	1720	2244	95	2339	39902	1	39901	39.901	9409	30474	238.47	3.12	true			2026-09-23 05:08:00
run_0864	devstral-small-2:24b	examples	pair_06_structured	pair_06	structured	medium	structured_wording	1.00	1.00	1.00	40591	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSAIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.year_quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}\n```	6881	6881	1721	1721	2243	98	2341	40580	1	40579	40.579	9377	31185	239.19	3.14	true			2026-09-23 05:08:40
run_0865	devstral-small-2:24b	examples	pair_10_natural	pair_10	natural	medium	natural_wording	0.00	0.96	1.00	38551	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueChangeForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["product_dim.low_fat='Y'", "date_dim.the_year='1997'"]\n}\n```	6878	6878	1720	1720	2242	93	2335	38539	1	38538	38.538	9097	29424	246.45	3.16	true			2026-09-23 05:09:21
run_0866	devstral-small-2:24b	examples	pair_10_structured	pair_10	structured	medium	structured_wording	0.00	0.96	1.00	38410	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales by month during 1997 for low-fat products?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["product_dim.low_fat='Y'", "date_dim.the_year='1997'"]\n}\n```	6863	6863	1716	1716	2239	93	2332	38400	1	38399	38.399	9009	29373	248.51	3.17	true			2026-09-23 05:10:00
run_0867	devstral-small-2:24b	examples	pair_13_structured	pair_13	structured	complex	structured_wording	0.00	0.98	1.00	46014	true	1.00	0.93	1.00	1.00	1.00	false	true	90.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForQ31997CaliforniaDailyPaper",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.city"],\n  "sigma": ["date_dim.year_quarter='1997-Q3'", "customer_dim.state_province='California'", "promotion_dim.media_type='Daily Paper'"]\n}\n```	6937	6937	1735	1735	2252	115	2367	46005	1	46004	46.004	9400	36589	239.56	3.14	true			2026-09-23 05:10:38
run_0868	devstral-small-2:24b	examples	pair_13_natural	pair_13	natural	complex	natural_wording	0.00	0.89	0.00	47857	true	1.00	0.64	1.00	1.00	1.00	false	false	70.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	2	During Q3 1997, when Daily Paper promotions were used for customers in California, how much sales revenue came from each customer city in each month?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByCustomerCityAndMonthForDailyPaperPromotionsInCaliforniaQ31997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["customer_dim.city", "date_dim.year_and_month"],\n  "sigma": ["promotion_dim.promotion_name='Daily Paper'", "customer_dim.state_province='California'", "date_dim.year_quarter='1997Q3'"]\n}\n```	6939	6939	1735	1735	2253	120	2373	47847	1	47846	47.846	9710	38118	232.02	3.15	true			2026-09-23 05:11:24
run_0869	devstral-small-2:24b	examples	pair_04_structured	pair_04	structured	simple	structured_wording	1.00	1.00	1.00	28316	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product family?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}\n```	6839	6839	1710	1710	2230	63	2293	28306	1	28305	28.305	8679	19609	256.94	3.21	true			2026-09-23 05:12:12
run_0870	devstral-small-2:24b	examples	pair_04_natural	pair_04	natural	simple	natural_wording	1.00	1.00	1.00	28265	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}\n```	6846	6846	1712	1712	2230	63	2293	28255	1	28254	28.254	8572	19665	260.14	3.20	true			2026-09-23 05:12:40
run_0871	devstral-small-2:24b	instructions_for_query_generation+examples	pair_11_structured	pair_11	structured	complex	structured_wording	1.00	1.00	1.00	55620	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateDuring1997ForUSAMilkSubcategory",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.state_province"],\n  "sigma": ["date_dim.the_year='1997'", "customer_dim.country='USA'", "product_dim.product_subcategory='Milk'"]\n}\n```	10955	10955	2739	2739	3012	113	3125	55602	1	55601	55.601	9676	36660	311.27	3.08	true			2026-09-23 05:14:08
run_0872	devstral-small-2:24b	instructions_for_query_generation+examples	pair_11_natural	pair_11	natural	complex	natural_wording	0.00	0.95	0.00	45361	true	1.00	0.83	1.00	1.00	1.00	false	false	90.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	0	For customers in the USA who bought Milk products in 1997, how much sales revenue came from each state in each month?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByStateAndMonthForUSAMilkCustomersIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["customer_dim.state_province", "date_dim.year_and_month"],\n  "sigma": ["customer_dim.country='USA'", "product_dim.product_category='Milk'", "date_dim.the_year='1997'"]\n}\n```	10927	10927	2732	2732	3009	110	3119	45346	1	45345	45.345	9770	35556	307.97	3.09	true			2026-09-23 05:15:04
run_0873	devstral-small-2:24b	instructions_for_query_generation+examples	pair_14_natural	pair_14	natural	complex	natural_wording	0.00	0.93	0.00	48679	true	1.00	0.76	1.00	1.00	1.00	false	false	85.00	92.50	true	true	true	true	true	false	false	0	0	0	1	1	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueVariationByQuarterAndBrandForFoodPurchasesWashingtonUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_quarter", "product_dim.brand_name"],\n  "sigma": ["product_dim.product_category='Food'", "customer_dim.state_province='Washington'", "customer_dim.country='USA'", "date_dim.the_year='1997'"]\n}\n```	10941	10941	2736	2736	3009	121	3130	48667	1	48666	48.666	9738	38910	308.99	3.11	true			2026-09-23 05:15:49
run_0874	devstral-small-2:24b	instructions_for_query_generation+examples	pair_14_structured	pair_14	structured	complex	structured_wording	0.00	0.91	0.00	45826	true	1.00	0.70	1.00	1.00	1.00	false	false	85.00	92.50	true	true	true	true	true	false	false	0	0	0	1	0	1	What are the total store sales by quarter and brand during 1997 for products in the Food product family purchased by customers from Washington state in the USA?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByQuarterAndBrandFor1997FoodFamilyWashingtonUSA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_quarter", "product_dim.brand_name"],\n  "sigma": ["product_dim.product_family='Food'", "customer_dim.state_province='Washington'", "date_dim.the_year='1997'"]\n}\n```	10970	10970	2743	2743	3014	110	3124	45808	1	45807	45.807	9899	35887	304.47	3.07	true			2026-09-23 05:16:38
run_0875	devstral-small-2:24b	instructions_for_query_generation+examples	pair_07_natural	pair_07	natural	medium	natural_wording	1.00	1.00	1.00	38347	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	For stores in the USA in 1997, how did the average store cost compare across product families?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSAStoresIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	10904	10904	2726	2726	3004	90	3094	38334	1	38333	38.333	9445	28871	318.05	3.12	true			2026-09-23 05:17:24
run_0876	devstral-small-2:24b	instructions_for_query_generation+examples	pair_07_structured	pair_07	structured	medium	structured_wording	1.00	1.00	1.00	37904	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSAStoresIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	10893	10893	2724	2724	3002	90	3092	37890	1	37889	37.889	9434	28434	318.18	3.17	true			2026-09-23 05:18:02
run_0877	devstral-small-2:24b	instructions_for_query_generation+examples	pair_08_natural	pair_08	natural	medium	natural_wording	1.00	1.00	1.00	38526	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	In 1997, how much sales revenue came from each product category under each type of promotional media?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductCategoryAndPromotionalMediaIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "promotion_dim.media_type"],\n  "sigma": ["date_dim.the_year='1997'"]\n}\n```	10911	10911	2728	2728	3004	90	3094	38511	1	38510	38.510	9541	28948	314.85	3.11	true			2026-09-23 05:18:40
run_0878	devstral-small-2:24b	instructions_for_query_generation+examples	pair_08_structured	pair_08	structured	medium	structured_wording	1.00	1.00	1.00	38873	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}\n```	10898	10898	2725	2725	3001	91	3092	38860	1	38859	38.859	9396	29444	319.38	3.09	true			2026-09-23 05:19:19
run_0879	devstral-small-2:24b	instructions_for_query_generation+examples	pair_09_structured	pair_09	structured	medium	structured_wording	1.00	1.00	1.00	36404	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total unit sales by customer gender for Golden-card customers in the USA?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByCustomerGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}\n```	10896	10896	2724	2724	2998	84	3082	36127	1	36126	36.126	8873	27233	337.85	3.08	true			2026-09-23 05:19:58
run_0880	devstral-small-2:24b	instructions_for_query_generation+examples	pair_09_natural	pair_09	natural	medium	natural_wording	1.00	1.00	1.00	35388	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "UnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}\n```	10887	10887	2722	2722	2998	82	3080	35371	6	35365	35.365	9142	26176	327.92	3.13	true			2026-09-23 05:20:34
run_0881	devstral-small-2:24b	instructions_for_query_generation+examples	pair_05_structured	pair_05	structured	simple	structured_wording	0.00	0.97	1.00	35265	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales for stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesForCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}\n```	10878	10878	2720	2720	2998	83	3081	35254	1	35253	35.253	9250	25985	324.08	3.19	true			2026-09-23 05:21:09
